AREA,Ceiling.RANGE,External_Wall.RANGE,Internal_Wall.RANGE,Floor.RANGE,Foundation_system.RANGE,Form_system.RANGE,Superstructure.RANGE,Substructure.RANGE,Changes.RANGE,Duration.RANGE,Earthwork.RANGE,Floors.RANGE,Parking.RANGE,Escalations.RANGE,Total_Cost
1.4,1.0,3.0,3.0,2.0,3.0,2.0,1.0,1.0,12,580,1,1,2,15,87.78134076626547
0.48,1.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,8,405,1,3,2,10,20.30232733825051
0.15,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,15,305,1,4,4,15,9.869024004245286
1.84,2.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,8,655,1,3,3,15,267.9148483987884
0.15,1.0,3.0,2.0,1.0,3.0,2.0,1.0,1.0,12,305,1,3,2,15,8.351131964150946
0.6,1.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,8,475,1,1,2,15,33.47819250491412
1.92,2.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,15,665,1,3,3,10,296.87164375770794
1.78,1.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,12,645,1,1,3,12,155.35532359515955
1.88,1.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,8,660,1,2,2,15,227.16406415704847
1.64,1.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,12,625,1,2,3,12,169.96134700682268
0.15,2.0,2.0,3.0,2.0,3.0,2.0,1.0,1.0,8,305,1,1,2,12,5.487400347924528
2.2,1.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,8,675,1,1,4,15,216.44286002637472
1.35,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,8,570,1,1,2,10,83.54146203350122
0.2,2.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,12,320,1,1,4,12,9.526524286415096
0.98,1.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,12,525,1,1,2,10,55.3655768909059
1.2,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,15,545,1,1,4,10,69.20422505174177
1.72,2.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,15,635,1,2,3,15,190.75529907144787
0.24,1.0,2.0,3.0,1.0,3.0,1.0,1.0,1.0,8,340,1,1,4,10,13.285966776252863
1.64,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,8,625,1,1,2,12,128.40599889851683
2.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,12,670,1,1,3,10,195.45008396502766
1.64,2.0,3.0,3.0,1.0,2.0,2.0,1.0,1.0,15,625,1,1,2,10,131.9945756293187
0.21,1.0,3.0,3.0,1.0,2.0,2.0,1.0,1.0,12,330,1,1,3,12,10.347416916731131
1.64,1.0,2.0,3.0,1.0,3.0,1.0,1.0,1.0,12,625,1,2,3,12,170.49316645564343
2.2,2.0,2.0,2.0,3.0,3.0,2.0,1.0,1.0,12,675,1,3,4,10,350.4513380222743
1.17,2.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,15,540,1,1,4,15,67.4920405608919
1.6,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,8,620,1,1,4,12,124.84109722331611
1.64,1.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,15,625,1,2,3,12,172.91888968498304
1.27,2.0,1.0,3.0,3.0,3.0,2.0,1.0,1.0,15,555,1,1,4,12,78.06675732614033
1.88,1.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,8,660,1,1,3,12,174.22094927172196
0.8,1.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,15,500,1,1,2,12,45.149127103462
1.5,1.0,1.0,3.0,3.0,1.0,2.0,1.0,1.0,8,600,1,2,3,12,136.17186981619247
0.17,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12,310,1,2,4,15,10.947621769127359
1.75,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,8,640,1,1,3,10,145.389886942291
2.2,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15,675,1,2,2,15,288.2493442443615
1.47,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,15,595,1,1,2,12,103.56823701435732
1.78,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,8,645,1,3,4,10,243.1255088664608
0.7,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,12,485,1,1,3,15,39.558737537702726
1.69,2.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,8,630,1,2,2,12,176.0980494205615
0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15,415,1,1,4,12,29.258175257593997
0.96,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,12,520,1,1,2,10,53.5369329535196
1.75,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,12,640,1,2,4,15,194.01792144882342
1.2,1.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0,8,545,1,1,3,10,68.29246532773895
1.84,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,8,655,1,2,3,10,214.68652577707576
0.65,1.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,12,480,1,1,4,12,35.900923674706114
1.88,2.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,8,660,1,2,2,10,222.11410020935978
2.2,1.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,12,675,1,3,2,12,350.3053714465568
0.9,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,12,515,1,1,4,15,52.253057416479116
0.96,1.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,12,520,1,1,2,12,54.01977643705733
1.5,2.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,8,600,1,2,2,10,134.75130695425085
1.4,1.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,15,580,1,2,4,15,112.97490960811221
0.65,2.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,15,480,1,1,3,10,35.88424913311322
1.88,1.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,15,660,1,1,4,15,184.61457536421705
1.75,1.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,15,640,1,3,3,12,238.16589738915295
0.28,1.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,15,345,1,1,3,12,15.276663984192632
0.51,2.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,8,420,1,1,3,12,29.167665061204318
0.9,1.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,15,515,1,1,3,15,52.443039783560145
0.85,1.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,8,505,1,4,3,15,39.63383813530562
0.18,1.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,12,315,1,2,4,15,11.75565818998585
1.75,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,15,640,1,3,4,10,236.4468366709097
0.65,1.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,15,480,1,1,2,10,35.42824294113927
0.4,2.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,8,385,1,1,3,10,20.97711874934182
2.2,1.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,8,675,1,2,2,12,279.08228496940865
0.9,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,8,515,1,1,4,10,50.14777599034704
1.92,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,8,665,1,2,3,15,241.16088327808203
0.15,2.0,1.0,3.0,3.0,1.0,2.0,1.0,1.0,12,305,1,4,4,10,9.647412538490569
1.8,2.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,15,650,1,1,4,10,163.6953310097947
0.8,2.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,15,500,1,1,2,12,44.8672613875186
2.2,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,15,675,1,2,2,10,284.0329255887011
0.85,2.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,15,505,1,4,3,10,40.396600253560344
0.98,2.0,3.0,3.0,1.0,3.0,2.0,1.0,1.0,8,525,1,1,3,12,55.852776698481165
2.2,2.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,12,675,1,2,4,15,286.64613289611674
0.75,1.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,15,495,1,1,3,12,42.662928162443336
0.48,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,8,405,1,5,2,15,23.02518387893567
0.85,2.0,3.0,2.0,3.0,3.0,1.0,1.0,1.0,8,505,1,1,4,15,47.560794725416265
0.17,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,8,310,1,1,3,15,7.60676703518868
1.37,2.0,3.0,3.0,1.0,3.0,2.0,1.0,1.0,8,575,1,1,4,12,87.75356307518628
0.6,2.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,12,475,1,1,3,10,33.831077742497854
1.43,2.0,2.0,3.0,3.0,3.0,2.0,1.0,1.0,8,585,1,1,2,10,92.83672996954279
1.5,2.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,12,600,1,2,4,15,139.14374948483072
1.6,1.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,8,620,1,2,3,12,161.01217352955933
0.48,1.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,12,405,1,5,3,15,23.475006477335683
1.58,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,12,615,1,2,3,15,157.46335209701567
2.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,12,670,1,3,4,15,312.43879411741966
1.78,1.0,1.0,3.0,2.0,3.0,1.0,1.0,1.0,8,645,1,3,2,15,245.6956880372974
0.8,2.0,3.0,3.0,2.0,3.0,2.0,1.0,1.0,15,500,1,1,4,12,46.01077474466433
1.75,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,15,640,1,2,2,10,191.94120943761766
0.85,2.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,12,505,1,4,3,12,39.808042805102794
1.92,1.0,3.0,3.0,3.0,1.0,2.0,1.0,1.0,15,665,1,3,2,12,297.6023680292526
1.92,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,8,665,1,1,4,10,183.3250593896844
1.78,2.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,8,645,1,1,3,10,152.03794598171615
0.51,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,15,420,1,1,2,15,30.213882152785658
1.58,2.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,15,615,1,2,2,12,156.93075707832614
1.64,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,15,625,1,1,4,12,133.72918211080076
1.43,2.0,2.0,3.0,3.0,1.0,2.0,1.0,1.0,12,585,1,2,2,12,123.28065681437293
1.5,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,15,600,1,2,2,15,140.3933489834961
1.53,1.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,12,605,1,1,4,10,110.76429357097788
1.69,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,12,630,1,2,4,12,177.9387930054919
1.58,2.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,8,615,1,1,3,15,120.52901726737613
0.51,1.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,15,420,1,1,2,10,30.000177312936607
0.98,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,15,525,1,1,3,10,56.27496796664154
0.42,2.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,8,390,1,1,3,15,22.19576058768304
1.58,2.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,12,615,1,2,3,12,157.7379089760723
0.17,1.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,12,310,1,2,3,10,10.649417506886794
1.4,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,8,580,1,2,2,12,118.57820611960817
0.6,2.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,8,475,1,1,2,10,32.84135189255563
2.0,2.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,8,670,1,2,4,15,253.26234133208422
1.75,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,15,640,1,1,4,12,151.40907795286859
1.92,1.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,8,665,1,1,2,15,187.23899664844419
0.17,1.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,15,310,1,1,2,12,7.761248248764151
2.0,1.0,2.0,3.0,3.0,1.0,2.0,1.0,1.0,8,670,1,2,2,12,248.69637990270834
1.84,2.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,12,655,1,3,3,15,271.0924746890714
1.75,2.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,15,640,1,1,4,12,151.40182960041574
0.87,2.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0,15,510,1,1,2,12,50.06528077185003
2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,8,670,1,3,2,12,303.973675137855
1.3,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,15,560,1,1,3,12,79.41813825250102
1.78,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,15,645,1,2,2,10,200.13748064286483
1.72,2.0,3.0,3.0,1.0,2.0,2.0,1.0,1.0,8,635,1,2,2,12,184.02967660199965
1.78,1.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,15,645,1,2,4,12,204.7406818681603
0.48,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,15,405,1,5,3,15,24.03854568568474
0.96,2.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,12,520,1,1,3,12,53.94230771969042
0.35,1.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,12,375,1,1,2,10,18.7838730904239
1.84,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,12,655,1,1,2,12,171.246177477963
0.85,2.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,8,505,1,4,3,15,40.09100138882921
1.53,1.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,12,605,1,2,4,12,145.51096368696497
0.8,2.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,8,500,1,1,4,10,43.75976413763603
0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,12,415,1,1,2,12,28.618765544701287
1.72,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,8,635,1,1,3,12,142.22622879000022
1.78,1.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,12,645,1,1,2,10,154.37563318470623
0.85,2.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,15,505,1,3,2,12,38.57338446685999
0.55,1.0,1.0,3.0,2.0,3.0,1.0,1.0,1.0,15,425,1,1,2,10,31.79481214070605
0.85,1.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,15,505,1,4,2,12,40.69161494204286
0.18,1.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,12,315,1,2,4,10,11.640120373259434
1.72,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,12,635,1,2,2,15,188.29395235553739
1.35,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,8,570,1,1,4,12,83.24803954974485
1.78,1.0,2.0,3.0,3.0,3.0,2.0,1.0,1.0,8,645,1,2,2,15,200.41867741984595
2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,15,670,1,3,2,12,311.1648502855437
0.3,2.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,15,350,1,1,2,10,16.233688161967795
1.55,2.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,8,610,1,1,4,10,113.4993083424231
1.47,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,8,595,1,1,3,10,99.51423685196951
0.15,2.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,8,305,1,1,4,10,5.608370380943397
1.64,2.0,2.0,1.0,3.0,3.0,2.0,1.0,1.0,8,625,1,1,4,10,130.09311851735737
0.98,2.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,15,525,1,5,3,15,42.195717976016184
0.98,2.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,8,525,1,5,3,15,39.88557758804449
1.43,1.0,2.0,3.0,1.0,3.0,2.0,1.0,1.0,15,585,1,2,2,10,124.57293985470311
2.2,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,15,675,1,3,2,15,355.55170835504737
1.1,2.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,15,530,1,1,3,12,61.3900601960426
1.33,2.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,12,565,1,1,2,10,81.0931437516601
1.78,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,12,645,1,3,3,10,244.47462478831676
0.85,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,15,505,1,3,4,12,38.444979068953344
1.69,1.0,3.0,3.0,3.0,1.0,2.0,1.0,1.0,8,630,1,1,4,10,135.21775132486331
0.7,2.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,15,485,1,1,2,15,39.69738195981033
1.35,2.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,12,570,1,1,2,15,85.69554648354838
1.58,2.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0,8,615,1,1,3,15,121.64236612836669
1.84,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,8,655,1,1,4,10,167.36469067017921
1.5,2.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,12,600,1,1,4,15,107.88869289325606
1.75,2.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,15,640,1,1,4,15,152.2894398412648
1.5,2.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,8,600,1,1,2,12,104.53721354267617
2.2,2.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,15,675,1,3,4,12,356.24590986925546
0.6,1.0,1.0,2.0,3.0,3.0,2.0,1.0,1.0,8,475,1,1,3,10,33.040724720379934
0.85,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,12,505,1,3,4,15,38.555839959627875
1.47,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,8,595,1,2,2,10,130.29877323882522
1.88,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,15,660,1,3,2,12,277.6609713739928
2.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,15,670,1,3,2,15,313.5901394354965
0.715,1.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,12,490,1,1,4,15,40.890275780558746
1.55,1.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,15,610,1,2,3,12,151.4431805697424
1.75,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,15,640,1,2,2,10,191.65863801728747
0.85,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,12,505,1,5,3,12,41.91421445803817
1.6,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,12,620,1,1,4,10,126.17905627369348
0.98,2.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,12,525,1,5,2,10,40.02181441801639
2.2,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,12,675,1,3,4,12,351.03319900048183
0.18,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,12,315,1,1,4,12,8.455936730745282
1.92,1.0,2.0,1.0,3.0,3.0,2.0,1.0,1.0,8,665,1,2,2,10,237.78554620618334
1.78,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,12,645,1,2,4,12,202.5249599046226
1.47,1.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,8,595,1,2,4,12,132.31574605637115
1.13,1.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,12,535,1,1,2,12,62.76093717821569
0.22,1.0,3.0,1.0,3.0,1.0,2.0,1.0,1.0,12,335,1,1,3,12,12.45295904319104
0.42,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,8,390,1,1,4,10,21.709272298389692
0.96,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,15,520,1,1,4,12,55.07255950557645
0.48,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,8,405,1,3,3,10,20.57936261838166
0.6,1.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,15,475,1,1,4,12,34.63090142755195
0.75,2.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,12,495,1,1,4,15,43.27096541093321
1.64,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,15,625,1,2,2,10,169.03897704756528
0.85,2.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,15,505,1,5,4,15,43.042710332293304
0.48,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,12,405,1,3,4,12,21.2834793578662
0.15,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,15,305,1,3,3,15,8.44230599528302
0.98,2.0,3.0,3.0,1.0,2.0,2.0,1.0,1.0,8,525,1,1,3,10,54.75551795980192
0.96,1.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,15,520,1,1,4,10,54.571818305529284
0.2,2.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,8,320,1,1,2,12,9.243005801716981
0.85,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,8,505,1,1,3,10,46.20806068539227
1.6,1.0,3.0,3.0,1.0,2.0,2.0,1.0,1.0,8,620,1,1,4,15,126.54231702020293
1.84,2.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,12,655,1,2,2,15,221.11368586995823
1.3,2.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,12,560,1,1,3,12,79.2684193036095
1.72,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,8,635,1,3,2,12,226.81732880486243
2.2,1.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,12,675,1,3,2,15,352.7028247548115
0.48,2.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,15,405,1,3,4,15,21.703691314611483
0.24,2.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0,8,340,1,1,3,10,13.245710669800403
1.8,1.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,8,650,1,3,2,15,254.02561481091539
1.72,1.0,2.0,3.0,1.0,3.0,2.0,1.0,1.0,8,635,1,1,4,15,145.83909664697657
0.48,1.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,12,405,1,1,3,12,26.54781816087526
0.55,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,15,425,1,1,3,12,31.969152638663562
1.78,1.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,12,645,1,1,2,10,154.0553428175364
1.53,2.0,3.0,2.0,3.0,3.0,2.0,1.0,1.0,15,605,1,1,4,15,115.02512897593068
1.2,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,15,545,1,1,3,10,68.83056463095593
1.75,1.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,15,640,1,2,3,12,194.8458295246138
1.84,2.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,8,655,1,1,2,10,165.77803372881203
1.92,1.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,12,665,1,3,4,12,296.96666394969105
1.4,1.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,8,580,1,1,2,10,88.43121655352962
1.47,2.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,15,595,1,2,4,15,136.0246550383995
0.15,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,8,305,1,1,2,10,5.305177236320755
1.53,1.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,8,605,1,1,2,15,110.32449527277493
2.2,2.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,12,675,1,3,4,12,350.835967620529
1.84,1.0,3.0,2.0,3.0,3.0,2.0,1.0,1.0,15,655,1,3,4,12,272.0800690117646
0.8,2.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,12,500,1,1,2,12,44.62284594879218
0.4,1.0,3.0,2.0,3.0,1.0,2.0,1.0,1.0,8,385,1,1,3,12,20.95767286157767
1.3,1.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,8,560,1,1,3,10,76.44185812797271
1.75,2.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0,12,640,1,1,3,15,151.8964563301212
1.84,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,8,655,1,2,3,10,214.58997930273614
0.85,1.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,8,505,1,1,2,10,46.060294229346496
1.33,2.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,8,565,1,1,2,12,79.68344631335822
1.58,2.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,15,615,1,2,3,15,160.63838333130815
1.6,1.0,3.0,1.0,3.0,2.0,2.0,1.0,1.0,12,620,1,1,4,15,129.1005116454859
1.78,2.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0,12,645,1,1,2,10,154.96261100937605
1.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8,650,1,1,3,15,161.88075490152488
1.78,2.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,15,645,1,1,3,10,157.10052146855577
1.75,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,15,640,1,2,2,15,194.6806929281837
1.72,2.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,15,635,1,3,2,12,229.73824266052281
1.17,2.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,12,540,1,1,3,10,65.52918034649548
1.84,2.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,8,655,1,1,3,10,168.63379456729749
1.75,2.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,15,640,1,2,2,12,193.2300870285611
1.5,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,12,600,1,1,4,10,106.1496718602372
0.48,2.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,8,405,1,4,2,15,22.122256718029668
1.53,2.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,12,605,1,2,2,15,144.19876607432806
0.75,1.0,3.0,1.0,3.0,3.0,2.0,1.0,1.0,8,495,1,1,3,10,42.05484111362258
1.23,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,12,550,1,1,2,10,71.25048836953152
0.96,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,12,520,1,1,3,15,54.53735417180834
0.5,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,12,415,1,1,3,10,28.552322533333125
1.35,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,12,570,1,1,3,15,85.00360201808202
0.85,2.0,2.0,3.0,3.0,1.0,2.0,1.0,1.0,15,505,1,3,4,15,39.299762637019384
0.15,1.0,2.0,3.0,1.0,3.0,2.0,1.0,1.0,15,305,1,3,2,12,8.379831342452832
1.35,2.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,15,570,1,1,2,10,84.3767529321333
1.92,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,12,665,1,3,3,12,295.9332119523306
1.8,1.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,12,650,1,3,4,12,256.6187470929793
0.51,2.0,2.0,3.0,2.0,3.0,2.0,1.0,1.0,8,420,1,1,4,15,30.150995211923696
1.64,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15,625,1,2,2,12,171.1550159603955
1.1,1.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,8,530,1,1,4,15,61.598446165422295
0.21,1.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,12,330,1,1,4,10,10.354233763316037
1.78,1.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,12,645,1,1,3,15,158.76790306119727
